X,Y,Z,tempo
692782.1503,9272299.825,-4,12:51:08
692782.5773,9272301.3,-4,12:51:09
692783.427,9272302.984,-3.9,12:51:10
692784.2746,9272304.089,-3.9,12:51:11
692785.9679,9272305.718,-3.9,12:51:12
692785.9679,9272305.718,-3.9,12:51:13
692788.9361,9272309.979,-3.9,12:51:14
692789.3637,9272311.612,-3.9,12:51:15
692789.7907,9272313.088,-3.9,12:51:16
692790.2165,9272314.194,-3.9,12:51:17
692791.0648,9272315.509,-4,12:51:18
692791.07,9272316.986,-4,12:51:19
692791.4958,9272318.092,-3.9,12:51:20
692791.9213,9272319.145,-3.9,12:51:21
692791.9213,9272319.145,-3.9,12:51:22
692792.7762,9272322.306,-3.9,12:51:23
692793.2025,9272323.57,-3.9,12:51:24
692793.6277,9272324.518,-3.9,12:51:25
692793.6302,9272325.256,-3.9,12:51:26
692794.0573,9272326.731,-3.8,12:51:27
692793.6393,9272327.84,-3.8,12:51:28
692793.645,9272329.475,-3.9,12:51:29
692793.645,9272329.475,-3.9,12:51:30
692793.6612,9272334.116,-3.8,12:51:31
692793.2444,9272335.594,-3.8,12:51:32
692793.2496,9272337.071,-3.7,12:51:33
692793.6759,9272338.335,-3.7,12:51:34
692793.681,9272339.811,-3.6,12:51:35
692794.1073,9272341.076,-3.6,12:51:36
692794.1125,9272342.552,-3,12:51:37
692794.9614,9272344.026,-3,12:51:38
692794.9614,9272344.026,-3,12:51:39
692794.5524,9272347.719,-2.1,12:51:40
692794.5588,9272349.564,-2.1,12:51:41
692794.9853,9272350.881,-1.7,12:51:42
692794.9892,9272351.989,-1.7,12:51:43
692794.573,9272353.625,-1.9,12:51:44
692795.422,9272355.099,-1.9,12:51:45
692795.4253,9272356.048,-1.8,12:51:46
692795.4253,9272356.048,-1.8,12:51:47
692795.0155,9272359.53,-1.9,12:51:48
692795.4405,9272360.425,-1.9,12:51:49
692795.8663,9272361.531,-1.9,12:51:50
692796.292,9272362.637,-1.9,12:51:51
692796.2954,9272363.586,-1.8,12:51:52
692796.2985,9272364.483,-1.8,12:51:53
692796.3018,9272365.432,-1.8,12:51:54
692796.3018,9272365.432,-1.7,12:51:55
692796.3114,9272368.174,-1.7,12:51:56
692796.3139,9272368.913,-1.3,12:51:57
692796.3165,9272369.651,-1.3,12:51:58
692795.8972,9272370.391,-1.1,12:51:59
692795.9005,9272371.34,-1.1,12:52:00
692795.9018,9272371.709,-1.1,12:52:01
692795.4817,9272372.238,-1.1,12:52:02
692795.9036,9272372.236,-1.1,12:52:03
692795.9036,9272372.236,-1.1,12:52:04
692795.4812,9272372.08,-1.2,12:52:05
692795.4792,9272371.5,-1.2,12:52:06
692795.0567,9272371.343,-1.3,12:52:07
692794.6348,9272371.344,-1.3,12:52:08
692794.6341,9272371.133,-1.6,12:52:09
692794.6341,9272371.133,-1.6,12:52:10
692794.6341,9272371.133,-1.6,12:52:11
692794.6341,9272371.133,-1.5,12:52:12
692794.6341,9272371.133,-1.5,12:52:13
692794.6341,9272371.133,-1.5,12:52:14
692793.791,9272371.347,-1.5,12:52:15
692794.2129,9272371.346,-1.5,12:52:16
692793.7903,9272371.136,-1.5,12:52:17
692793.7903,9272371.136,-1.7,12:52:18
692793.7903,9272371.136,-1.7,12:52:19
692793.7903,9272371.136,-1.8,12:52:20
692793.7903,9272371.136,-1.8,12:52:21
692793.7903,9272371.136,-1.8,12:52:22
692793.7903,9272371.136,-1.8,12:52:23
692793.7903,9272371.136,-1.8,12:52:24
692793.7903,9272371.136,-1.8,12:52:25
692793.7903,9272371.136,-1.8,12:52:26
692793.7903,9272371.136,-1.8,12:52:27
692793.7903,9272371.136,-1.8,12:52:28
692793.7903,9272371.136,-1.8,12:52:29
692792.095,9272368.927,-1.8,12:52:30
692792.095,9272368.927,-1.8,12:52:31
692791.6725,9272368.771,-1.8,12:52:32
692791.6718,9272368.56,-1.7,12:52:33
692791.2499,9272368.561,-1.7,12:52:34
692791.2499,9272368.561,-1.6,12:52:35
692791.2494,9272368.403,-1.6,12:52:36
692789.5618,9272368.409,-1.5,12:52:37
692789.5618,9272368.409,-1.5,12:52:38
692784.9171,9272367.318,-1.7,12:52:39
692783.2269,9272366.585,-1.7,12:52:40
692781.5355,9272365.484,-1.9,12:52:41
692779.8441,9272364.382,-1.9,12:52:42
692778.1519,9272363.07,-1.9,12:52:43
692776.038,9272361.811,-1.8,12:52:44
692775.1896,9272360.496,-1.8,12:52:45
692774.342,9272359.391,-1.6,12:52:46
692772.6443,9272356.497,-1.6,12:52:47
692772.6397,9272355.178,-1.8,12:52:48
692772.2126,9272353.703,-1.8,12:52:49
692771.7856,9272352.228,-2.1,12:52:50
692770.9361,9272350.596,-2.1,12:52:51
692770.5109,9272349.648,-2.4,12:52:52
692770.0838,9272348.173,-2.4,12:52:53
692769.6568,9272346.698,-2.9,12:52:54
692769.6568,9272346.698,-2.9,12:52:55
692769.2215,9272342.85,-3.3,12:52:56
692769.2176,9272341.742,-3.3,12:52:57
692769.213,9272340.424,-3.3,12:52:58
692768.7872,9272339.318,-3.5,12:52:59
692768.7834,9272338.211,-3.5,12:53:00
692768.3584,9272337.316,-3.5,12:53:01
692768.7764,9272336.207,-3.5,12:53:02
692768.772,9272334.941,-3.7,12:53:03
692769.6099,9272333.251,-3.7,12:53:04
692770.0292,9272332.511,-3.8,12:53:05
692770.4498,9272332.14,-3.8,12:53:06
692770.8691,9272331.4,-3.8,12:53:07
692771.7111,9272330.87,-3.8,12:53:08
692772.1304,9272330.13,-4,12:53:09
692772.9722,9272329.547,-4,12:53:10
692773.3922,9272329.018,-3.9,12:53:11
692773.3922,9272329.018,-3.9,12:53:12
692775.9197,9272327.902,-4,12:53:13
692776.7622,9272327.53,-4,12:53:14
692777.5988,9272325.47,-4,12:53:15
692779.2851,9272325.095,-3.9,12:53:16
692780.9644,9272322.716,-3.9,12:53:17
692782.2237,9272320.866,-3.8,12:53:18
692783.9118,9272321.019,-3.8,12:53:19
692785.1736,9272319.907,-4,12:53:20
692786.8472,9272315.893,-4,12:53:21
692787.6833,9272313.675,-3.9,12:53:22
692788.5258,9272313.303,-3.9,12:53:23
692789.367,9272312.562,-4,12:53:24
692790.2087,9272311.979,-4,12:53:25
692791.0545,9272312.556,-4,12:53:26
692792.3189,9272312.182,-4,12:53:27
692792.7383,9272311.442,-4,12:53:28
692792.7383,9272311.442,-4,12:53:29
692793.1517,9272309.015,-4,12:53:30
692793.1465,9272307.539,-4,12:53:31
692792.7202,9272306.274,-4,12:53:32
692792.2937,9272304.957,-3.9,12:53:33
692792.2886,9272303.481,-3.9,12:53:34
692791.4378,9272301.48,-3.9,12:53:35
692791.01,9272299.794,-3.9,12:53:36
692790.16,9272298.004,-3.8,12:53:37
692789.727,9272294.841,-3.8,12:53:38
692789.7206,9272292.995,-4,12:53:39
692789.2923,9272291.151,-4,12:53:40
692789.2871,9272289.674,-3.9,12:53:41
692788.8588,9272287.83,-3.9,12:53:42
692788.4317,9272286.355,-3.8,12:53:43
692788.0047,9272284.88,-3.8,12:53:44
692787.1558,9272283.406,-3.9,12:53:45
692787.1558,9272283.406,-3.9,12:53:46
692786.7217,9272279.927,-3.9,12:53:47
692786.2947,9272278.452,-3.9,12:53:48
692785.4452,9272276.82,-3.9,12:53:49
692785.44,9272275.343,-3.9,12:53:50
692785.0123,9272273.657,-3.9,12:53:51
692784.5852,9272272.182,-3.9,12:53:52
692783.7363,9272270.709,-3.9,12:53:53
692783.7319,9272269.443,-3.9,12:53:54
692783.7208,9272266.279,-3.9,12:53:55
692784.1383,9272265.012,-4,12:53:56
692784.1344,9272263.904,-4,12:53:57
692784.5517,9272262.584,-4,12:53:58
692784.9685,9272261.106,-4,12:53:59
692784.9622,9272259.313,-4,12:54:00
692784.9563,9272257.626,-4,12:54:01
692784.9506,9272255.991,-4,12:54:02
692785.3628,9272253.194,-4,12:54:03
692785.779,9272251.558,-3.9,12:54:04
692786.1957,9272250.08,-3.9,12:54:05
692786.6124,9272248.602,-3.8,12:54:06
692787.0305,9272247.493,-3.8,12:54:07
692787.4485,9272246.384,-3.8,12:54:08
692787.8665,9272245.275,-3,12:54:09
692788.2846,9272244.166,-3,12:54:10
692788.2846,9272244.166,-2.4,12:54:11
692789.5368,9272240.312,-2.4,12:54:12
692790.376,9272238.991,-2.1,12:54:13
692791.2167,9272238.091,-2.1,12:54:14
692792.0566,9272236.981,-1.8,12:54:15
692792.4752,9272236.03,-1.8,12:54:16
692793.3158,9272235.131,-1.7,12:54:17
692793.7326,9272233.653,-1.7,12:54:18
692793.7274,9272232.176,-1.7,12:54:19
692794.139,9272229.222,-1.7,12:54:20
692794.5557,9272227.743,-1.7,12:54:21
692794.5524,9272226.794,-1.7,12:54:22
692794.9692,9272225.316,-1.7,12:54:23
692794.9653,9272224.209,-1.6,12:54:24
692794.539,9272222.945,-1.6,12:54:25
692794.5351,9272221.837,-1.6,12:54:26
692794.5313,9272220.73,-1.6,12:54:27
692794.5313,9272220.73,-1.5,12:54:28
692792.8315,9272217.255,-1.5,12:54:29
692792.4058,9272216.149,-1.4,12:54:30
692791.5574,9272214.834,-1.4,12:54:31
692791.1316,9272213.728,-1.3,12:54:32
692790.7059,9272212.622,-1.3,12:54:33
692790.7033,9272211.883,-1.2,12:54:34
692790.2776,9272210.777,-1.2,12:54:35
692790.2731,9272209.512,-1.2,12:54:36
692789.4229,9272207.669,-1.2,12:54:37
692788.9964,9272206.352,-1.2,12:54:38
692788.5714,9272205.457,-1.2,12:54:39
692788.1462,9272204.509,-1.2,12:54:40
692788.1444,9272203.982,-1.1,12:54:41
692787.7191,9272203.034,-1.1,12:54:42
692787.2947,9272202.297,-1.1,12:54:43
692787.2915,9272201.401,-1.1,12:54:44
692787.2915,9272201.401,-1.1,12:54:45
692786.44,9272199.189,-1.1,12:54:46
692786.0163,9272198.663,-1,12:54:47
692785.5911,9272197.715,-1,12:54:48
692785.1666,9272196.978,-0.9,12:54:49
692785.1635,9272196.082,-0.9,12:54:50
692785.1602,9272195.132,-0.8,12:54:51
692785.1571,9272194.236,-0.8,12:54:52
692785.1537,9272193.287,-0.8,12:54:53
692784.7254,9272191.442,-0.8,12:54:54
692784.7236,9272190.915,-0.7,12:54:55
692784.7203,9272189.966,-0.7,12:54:56
692784.2965,9272189.44,-0.7,12:54:57
692784.294,9272188.702,-0.7,12:54:58
692784.2914,9272187.963,-0.7,12:54:59
692783.8682,9272187.596,-0.7,12:55:00
692783.8669,9272187.227,-0.7,12:55:01
692783.4437,9272186.859,-0.7,12:55:02
692783.8649,9272186.646,-0.7,12:55:03
692783.8649,9272186.646,-0.7,12:55:04
692783.8656,9272186.857,-0.7,12:55:05
692783.8662,9272187.016,-0.6,12:55:06
692783.8662,9272187.016,-0.6,12:55:07
692783.8662,9272187.016,-0.6,12:55:08
692783.8662,9272187.016,-0.6,12:55:09
692783.8662,9272187.016,-0.6,12:55:10
692783.8662,9272187.016,-0.6,12:55:11
692783.8656,9272186.857,-0.7,12:55:12
692784.2881,9272187.014,-0.7,12:55:13
692784.2881,9272187.014,-0.7,12:55:14
692784.2888,9272187.225,-0.7,12:55:15
692784.2894,9272187.383,-0.7,12:55:16
692784.2894,9272187.383,-0.7,12:55:17
692784.2894,9272187.383,-0.7,12:55:18
692784.2888,9272187.225,-0.7,12:55:19
692783.8675,9272187.385,-0.7,12:55:20
692783.8675,9272187.385,-0.6,12:55:21
692783.8675,9272187.385,-0.6,12:55:22
692783.8675,9272187.385,-0.5,12:55:23
692783.8675,9272187.385,-0.5,12:55:24
692783.8675,9272187.385,-0.5,12:55:25
692783.8669,9272187.227,-0.5,12:55:26
692783.8669,9272187.227,-0.5,12:55:27
692783.8675,9272187.385,-0.5,12:55:28
692783.8675,9272187.385,-0.5,12:55:29
692783.8675,9272187.385,-0.5,12:55:30
692783.8675,9272187.385,-0.5,12:55:31
692784.2894,9272187.383,-0.5,12:55:32
692785.1344,9272187.749,-0.5,12:55:33
692785.5571,9272187.959,-0.5,12:55:34
692785.5571,9272187.959,-0.5,12:55:35
692786.8259,9272188.851,-0.5,12:55:36
692787.6722,9272189.586,-0.5,12:55:37
692788.5173,9272189.953,-0.5,12:55:38
692789.3637,9272190.688,-0.5,12:55:39
692790.6332,9272191.791,-0.9,12:55:40
692791.4803,9272192.737,-0.9,12:55:41
692792.3272,9272193.631,-1.1,12:55:42
692793.1749,9272194.735,-1.1,12:55:43
692793.1749,9272194.735,-1.2,12:55:44
692794.0323,9272198.635,-1.2,12:55:45
692794.4593,9272200.11,-1.3,12:55:46
692794.8864,9272201.585,-1.3,12:55:47
692795.3119,9272202.638,-1.3,12:55:48
692795.7377,9272203.744,-1.5,12:55:49
692795.741,9272204.694,-1.5,12:55:50
692796.1673,9272205.958,-1.5,12:55:51
692796.5931,9272207.064,-1.5,12:55:52
692797.4472,9272210.014,-1.6,12:55:53
692797.8749,9272211.7,-1.6,12:55:54
692797.8814,9272213.546,-1.6,12:55:55
692797.8878,9272215.392,-1.6,12:55:56
692798.3167,9272217.394,-1.7,12:55:57
692798.3219,9272218.871,-1.7,12:55:58
692798.7496,9272220.557,-1.7,12:55:59
692799.1772,9272222.19,-1.7,12:56:00
692799.1772,9272222.19,-1.8,12:56:01
692800.8828,9272227.352,-1.8,12:56:02
692800.8885,9272228.987,-1.8,12:56:03
692800.8944,9272230.675,-1.9,12:56:04
692801.3228,9272232.519,-1.9,12:56:05
692801.3292,9272234.365,-2,12:56:06
692801.3349,9272235.999,-2,12:56:07
692801.764,9272238.055,-2.2,12:56:08
692802.1923,9272239.899,-2.2,12:56:09
692802.1923,9272239.899,-2.4,12:56:10
692804.3274,9272247.222,-2.4,12:56:11
692804.3338,9272249.068,-2.7,12:56:12
692805.6054,9272250.751,-2.7,12:56:13
692806.035,9272252.964,-3.1,12:56:14
692806.8865,9272255.176,-3.1,12:56:15
692808.1579,9272256.806,-3.7,12:56:16
692809.43,9272258.648,-3.7,12:56:17
692809.43,9272258.648,-4,12:56:18
692811.1421,9272265.656,-4,12:56:19
692812.8366,9272267.654,-4,12:56:20
692813.6876,9272269.708,-4,12:56:21
692814.959,9272271.338,-4,12:56:22
692815.8079,9272272.812,-4,12:56:23
692816.6569,9272274.285,-4,12:56:24
692817.0852,9272276.13,-3.9,12:56:25
692817.9354,9272277.972,-3.9,12:56:26
692817.9354,9272277.972,-4,12:56:27
692819.2178,9272282.767,-4,12:56:28
692819.6449,9272284.242,-4,12:56:29
692820.0725,9272285.875,-4,12:56:30
692820.5008,9272287.72,-4,12:56:31
692820.9279,9272289.195,-4,12:56:32
692821.775,9272290.141,-4,12:56:33
692821.7807,9272291.776,-4,12:56:34
692822.6296,9272293.25,-4,12:56:35
692823.4837,9272296.2,-4,12:56:36
692823.912,9272298.044,-4,12:56:37
692824.3391,9272299.519,-4,12:56:38
692824.7674,9272301.363,-4,12:56:39
692825.1945,9272302.839,-4,12:56:40
692826.0434,9272304.312,-4,12:56:41
692826.4697,9272305.576,-3.9,12:56:42
692826.8975,9272307.263,-3.9,12:56:43
692826.8975,9272307.263,-4.1,12:56:44
692828.1786,9272311.688,-4.1,12:56:45
692829.0281,9272313.32,-4.1,12:56:46
692829.4546,9272314.637,-4.1,12:56:47
692829.8809,9272315.901,-4,12:56:48
692829.8855,9272317.219,-4,12:56:49
692830.3124,9272318.642,-4,12:56:50
692830.317,9272319.96,-4,12:56:51
692830.7433,9272321.224,-4,12:56:52
692831.1742,9272323.807,-4,12:56:53
692832.0226,9272325.122,-4,12:56:54
692832.4497,9272326.597,-2.6,12:56:55
692832.8772,9272328.231,-2.6,12:56:56
692832.8811,9272329.338,-2.1,12:56:57
692832.8863,9272330.815,-2.1,12:56:58
692833.3128,9272332.132,-1.9,12:56:59
692834.1604,9272333.236,-1.9,12:57:00
692834.1604,9272333.236,-1.7,12:57:01
692835.439,9272336.923,-1.7,12:57:02
692837.1315,9272338.341,-2.1,12:57:03
692837.5573,9272339.447,-2.1,12:57:04
692837.983,9272340.553,-2,12:57:05
692838.4082,9272341.501,-2,12:57:06
692838.4127,9272342.767,-2.1,12:57:07
692838.4173,9272344.085,-2.1,12:57:08
692838.843,9272345.191,-2.1,12:57:09
692839.2714,9272347.035,-1.8,12:57:10
692839.6977,9272348.299,-1.8,12:57:11
692839.7002,9272349.038,-1.7,12:57:12
692839.7036,9272349.987,-1.7,12:57:13
692840.1267,9272350.355,-1.5,12:57:14
692840.1286,9272350.882,-1.5,12:57:15
692840.553,9272351.619,-1.3,12:57:16
692841.3981,9272351.985,-1.3,12:57:17
692841.3981,9272351.985,-1.1,12:57:18
692842.2484,9272353.828,-1.1,12:57:19
692842.2504,9272354.408,-0.9,12:57:20
692842.6741,9272354.934,-0.9,12:57:21
692843.0973,9272355.302,-0.8,12:57:22
692842.6767,9272355.672,-0.8,12:57:23
692842.6754,9272355.303,-0.9,12:57:24
692842.6761,9272355.514,-0.9,12:57:25
692842.6761,9272355.514,-0.9,12:57:26
692843.5199,9272355.511,-0.9,12:57:27
692843.098,9272355.512,-0.9,12:57:28
692833.3641,9272346.845,-1.6,12:57:29
692833.7854,9272346.685,-1.6,12:57:30
692835.8975,9272347.416,-1.7,12:57:31
692838.0011,9272345.721,-1.7,12:57:32
692839.6899,9272346.085,-1.7,12:57:33
692839.6899,9272346.085,-1.7,12:57:34
692843.0561,9272343.489,-1.7,12:57:35
692844.3179,9272342.377,-1.7,12:57:36
692845.1586,9272341.477,-1.7,12:57:37
692845.1565,9272340.897,-1.9,12:57:38
692845.5758,9272340.158,-1.9,12:57:39
692846.4152,9272338.889,-1.9,12:57:40
692846.8332,9272337.78,-1.9,12:57:41
692846.8332,9272337.78,-2,12:57:42
692846.8204,9272334.089,-2,12:57:43
692846.3946,9272332.983,-2.1,12:57:44
692846.3915,9272332.086,-2.1,12:57:45
692845.9657,9272330.98,-2.1,12:57:46
692845.54,9272329.874,-2.1,12:57:47
692845.5361,9272328.767,-1.8,12:57:48
692845.1103,9272327.661,-1.8,12:57:49
692845.1052,9272326.184,-1.8,12:57:50
692845.1052,9272326.184,-2.1,12:57:51
692844.2504,9272323.023,-2.1,12:57:52
692843.8253,9272322.128,-2.5,12:57:53
692843.3996,9272321.022,-2.5,12:57:54
692842.9725,9272319.547,-2.7,12:57:55
692842.5468,9272318.441,-2.7,12:57:56
692842.1217,9272317.546,-3.1,12:57:57
692841.696,9272316.44,-3.1,12:57:58
692841.696,9272316.44,-3.8,12:57:59
692840.4187,9272313.122,-3.8,12:58:00
692839.5703,9272311.806,-3.8,12:58:01
692839.5659,9272310.541,-3.8,12:58:02
692839.1407,9272309.593,-3.8,12:58:03
692839.1355,9272308.116,-3.8,12:58:04
692838.7085,9272306.641,-3.9,12:58:05
692837.8596,9272305.168,-3.9,12:58:06
692837.4333,9272303.903,-3.9,12:58:07
692837.4333,9272303.903,-3.9,12:58:08
692835.7302,9272299.479,-3.9,12:58:09
692834.8813,9272298.006,-4,12:58:10
692834.455,9272296.742,-4,12:58:11
692833.606,9272295.268,-3.9,12:58:12
692832.7564,9272293.583,-3.9,12:58:13
692832.3293,9272292.108,-4,12:58:14
692831.903,9272290.844,-4,12:58:15
692831.903,9272290.844,-3.9,12:58:16
692830.6206,9272286.049,-3.9,12:58:17
692830.1935,9272284.574,-4,12:58:18
692829.7652,9272282.73,-4,12:58:19
692829.3381,9272281.255,-3.9,12:58:20
692828.9104,9272279.569,-3.9,12:58:21
692828.0609,9272277.937,-3.9,12:58:22
692827.6333,9272276.304,-3.9,12:58:23
692827.2055,9272274.618,-3.9,12:58:24
692825.9289,9272271.511,-3.9,12:58:25
692825.5012,9272269.825,-3.9,12:58:26
692824.653,9272268.562,-3.9,12:58:27
692824.2246,9272266.718,-3.9,12:58:28
692823.7976,9272265.242,-4,12:58:29
692823.3705,9272263.767,-4,12:58:30
692823.3654,9272262.291,-3.9,12:58:31
692822.9358,9272260.077,-3.9,12:58:32
692822.9358,9272260.077,-3.9,12:58:33
692821.2296,9272254.757,-3.9,12:58:34
692821.2237,9272253.069,-3.7,12:58:35
692820.7948,9272251.067,-3.7,12:58:36
692820.3665,9272249.223,-3.3,12:58:37
692819.9387,9272247.536,-3.3,12:58:38
692819.9356,9272246.64,-3,12:58:39
692819.5091,9272245.323,-3,12:58:40
692819.506,9272244.427,-3,12:58:41
692819.0712,9272240.737,-2.7,12:58:42
692817.7991,9272238.895,-2.7,12:58:43
692817.7934,9272237.26,-2.7,12:58:44
692816.9444,9272235.787,-2.7,12:58:45
692816.5179,9272234.47,-2.6,12:58:46
692815.6697,9272233.207,-2.6,12:58:47
692815.6697,9272233.207,-2.5,12:58:48
692815.6651,9272231.889,-2.5,12:58:49
692815.6651,9272231.889,-2.4,12:58:50
692816.9205,9272228.931,-2.4,12:58:51
692816.9174,9272228.035,-2.4,12:58:52
692817.3359,9272227.084,-2.4,12:58:53
692818.1797,9272227.081,-2.5,12:58:54
692818.1759,9272225.973,-2.5,12:58:55
692818.172,9272224.866,-2.4,12:58:56
692818.1669,9272223.389,-2.4,12:58:57
692818.1669,9272223.389,-2.4,12:58:58
692818.5696,9272217.903,-2.4,12:58:59
692818.9851,9272216.056,-2.4,12:59:00
692819.4005,9272214.209,-2.5,12:59:01
692819.3941,9272212.363,-2.5,12:59:02
692818.5438,9272210.52,-2.5,12:59:03
692818.5387,9272209.044,-2.5,12:59:04
692818.1109,9272207.358,-2.4,12:59:05
692818.5271,9272205.721,-2.4,12:59:06
692818.5271,9272205.721,-2.4,12:59:07
692816.8235,9272201.139,-2.4,12:59:08
692815.9764,9272200.193,-2.3,12:59:09
692815.972,9272198.927,-2.3,12:59:10
692814.7017,9272197.613,-2.1,12:59:11
692813.4296,9272195.772,-2.1,12:59:12
692812.5807,9272194.298,-2.1,12:59:13
692811.733,9272193.194,-1.9,12:59:14
692811.733,9272193.194,-1.9,12:59:15
692809.6119,9272189.879,-1.7,12:59:16
692809.1862,9272188.773,-1.7,12:59:17
692808.7591,9272187.298,-1.6,12:59:18
692808.3341,9272186.403,-1.6,12:59:19
692808.3277,9272184.557,-1.5,12:59:20
692807.9025,9272183.609,-1.5,12:59:21
692807.4767,9272182.503,-1.4,12:59:22
692807.0517,9272181.608,-1.4,12:59:23
692807.0517,9272181.608,-1.3,12:59:24
692807.0465,9272180.132,-1.3,12:59:25
692807.0447,9272179.604,-1.3,12:59:26
692807.0427,9272179.024,-1.3,12:59:27
692807.0427,9272179.024,-1.2,12:59:28
692806.6189,9272178.498,-1.2,12:59:29
692807.0388,9272177.917,-1.2,12:59:30
692807.0375,9272177.548,-1.1,12:59:31
692806.6143,9272177.18,-1.1,12:59:32
692806.1893,9272176.285,-1.1,12:59:33
692805.7654,9272175.706,-1.1,12:59:34
692806.6079,9272175.334,-1,12:59:35
692805.761,9272174.441,-1,12:59:36
692805.3371,9272173.862,-0.9,12:59:37
692805.7577,9272173.491,-0.9,12:59:38
692805.3327,9272172.596,-0.8,12:59:39
692805.3314,9272172.227,-0.8,12:59:40
692805.3314,9272172.227,-0.8,12:59:41
692804.9056,9272171.121,-0.8,12:59:42
692804.9056,9272171.121,-0.8,12:59:43
692804.9056,9272171.121,-0.8,12:59:44
692804.9056,9272171.121,-0.8,12:59:45
692804.9056,9272171.121,-0.8,12:59:46
692804.9056,9272171.121,-0.8,12:59:47
692804.9056,9272171.121,-0.8,12:59:48
692804.9056,9272171.121,-0.8,12:59:49
692804.9056,9272171.121,-0.8,12:59:50
692804.9043,9272170.752,-0.8,12:59:51
692804.483,9272170.912,-0.8,12:59:52
692804.4837,9272171.123,-0.8,12:59:53
692804.4843,9272171.281,-0.8,12:59:54
692804.0624,9272171.282,-0.8,12:59:55
692804.0631,9272171.493,-0.8,12:59:56
692804.0637,9272171.652,-0.8,12:59:57
692804.0637,9272171.652,-0.8,12:59:58
692803.6456,9272172.76,-0.8,12:59:59
692803.6464,9272172.971,-0.8,13:00:00
692803.6469,9272173.13,-0.8,13:00:01
692803.2263,9272173.5,-0.8,13:00:02
692803.2276,9272173.869,-0.8,13:00:03
692802.8103,9272175.189,-0.8,13:00:04
692802.3936,9272176.667,-0.8,13:00:05
692802.3936,9272176.667,-0.8,13:00:06
692800.7182,9272180.154,-0.8,13:00:07
692800.2996,9272181.104,-0.8,13:00:08
692799.8815,9272182.213,-0.8,13:00:09
692799.4615,9272182.742,-0.8,13:00:10
692799.0389,9272182.533,-0.9,13:00:11
692797.7732,9272182.537,-0.9,13:00:12
692797.3489,9272181.853,-1,13:00:13
692796.5044,9272181.645,-1,13:00:14
692796.5044,9272181.645,-0.8,13:00:15
692796.0768,9272180.012,-0.8,13:00:16
692795.6516,9272179.064,-0.7,13:00:17
692795.2258,9272177.958,-0.7,13:00:18
692795.6446,9272177.06,-0.7,13:00:19
692796.0632,9272176.109,-0.7,13:00:20
692796.4832,9272175.58,-0.7,13:00:21
692796.9031,9272174.999,-0.7,13:00:22
692798.1682,9272174.836,-0.7,13:00:23
692800.2764,9272174.46,-0.7,13:00:24
692801.5413,9272174.244,-0.7,13:00:25
692802.8077,9272174.451,-0.7,13:00:26
692804.0727,9272174.236,-0.7,13:00:27
692805.3422,9272175.339,-0.9,13:00:28
692807.0305,9272175.544,-0.9,13:00:29
692807.8749,9272175.699,-1,13:00:30
692808.7212,9272176.434,-1,13:00:31
692808.7212,9272176.434,-1.2,13:00:32
692812.5242,9272178.109,-1.2,13:00:33
692813.793,9272179.001,-1.5,13:00:34
692815.4851,9272180.313,-1.5,13:00:35
692816.7547,9272181.416,-1.5,13:00:36
692818.0253,9272182.836,-1.7,13:00:37
692818.8737,9272184.151,-1.7,13:00:38
692820.1438,9272185.412,-1.9,13:00:39
692821.4134,9272186.515,-1.9,13:00:40
692824.3743,9272188.72,-2,13:00:41
692825.2227,9272190.035,-2,13:00:42
692826.0709,9272191.298,-2.2,13:00:43
692826.9206,9272192.983,-2.2,13:00:44
692827.7695,9272194.456,-2.2,13:00:45
692828.619,9272196.088,-2.2,13:00:46
692829.4693,9272197.931,-2.3,13:00:47
692829.4693,9272197.931,-2.3,13:00:48
692832.4385,9272202.509,-2.5,13:00:49
692833.2875,9272203.982,-2.5,13:00:50
692834.1377,9272205.825,-2.6,13:00:51
692834.5642,9272207.142,-2.6,13:00:52
692834.9912,9272208.617,-2.6,13:00:53
692835.8394,9272209.88,-2.6,13:00:54
692835.8453,9272211.567,-2.6,13:00:55
692836.6943,9272213.041,-2.7,13:00:56
692836.6943,9272213.041,-2.7,13:00:57
692838.8192,9272217.464,-2.7,13:00:58
692839.6674,9272218.726,-2.7,13:00:59
692840.0957,9272220.571,-2.7,13:01:00
692840.9452,9272222.202,-2.7,13:01:01
692841.373,9272223.888,-2.8,13:01:02
692842.2238,9272225.889,-2.8,13:01:03
692843.4946,9272227.362,-2.9,13:01:04
692843.9217,9272228.837,-2.9,13:01:05
692845.6203,9272231.995,-2.9,13:01:06
692845.6254,9272233.472,-2.9,13:01:07
692846.0517,9272234.736,-2.9,13:01:08
692847.322,9272236.05,-3,13:01:09
692848.5934,9272237.68,-3,13:01:10
692849.0205,9272239.155,-3.1,13:01:11
692849.87,9272240.787,-3.1,13:01:12
692851.1402,9272242.101,-3.2,13:01:13
692851.1402,9272242.101,-3.2,13:01:14
692853.2652,9272246.524,-3.1,13:01:15
692854.1128,9272247.628,-3.1,13:01:16
692854.963,9272249.471,-3.3,13:01:17
692856.2344,9272251.101,-3.3,13:01:18
692857.0854,9272253.155,-3.3,13:01:19
692857.9343,9272254.629,-3.3,13:01:20
692858.3627,9272256.473,-3.3,13:01:21
692859.6353,9272258.473,-3.3,13:01:22
692859.6353,9272258.473,-3.3,13:01:23
692861.3384,9272262.896,-3.3,13:01:24
692862.6079,9272263.999,-3.3,13:01:25
