X,Y,Z,tempo,altura_mare,profundidade_corrigida
692532.0619,9272448.939,-0.5,12:23:49,0.4,-0.1
692535.426,9272445.763,-0.5,12:23:50,0.1,-0.4
692535.8441,9272444.654,-0.5,12:23:51,0.4,-0.1
692537.1059,9272443.542,-0.5,12:23:52,0.1,-0.4
692537.5247,9272442.644,-0.5,12:23:53,0.1,-0.4
692538.7878,9272441.901,-0.5,12:23:54,0.2,-0.3
692540.0502,9272440.948,-0.5,12:23:55,0.2,-0.3
692540.8914,9272440.206,-0.5,12:23:56,0.1,-0.4
692542.1558,9272439.833,-0.5,12:23:57,0.2,-0.3
692544.6846,9272439.086,-0.5,12:23:58,0.4,-0.1
692545.949,9272438.712,-0.5,12:23:59,0.1,-0.4
692547.2141,9272438.55,-0.5,12:24:00,0.4,-0.1
692547.636,9272438.548,-0.5,12:24:01,0.4,-0.1
692548.4798,9272438.545,-0.5,12:24:02,0.4,-0.1
692549.7442,9272438.172,-0.5,12:24:03,0.4,-0.1
692550.5872,9272437.958,-0.5,12:24:04,0.2,-0.3
692552.273,9272437.424,-0.5,12:24:05,0.3,-0.2
692552.273,9272437.424,-0.5,12:24:06,0.3,-0.2
692556.0662,9272436.304,-0.5,12:24:07,0.4,-0.1
692556.4873,9272436.091,-0.5,12:24:08,0.2,-0.3
692558.1743,9272435.927,-0.5,12:24:09,0.2,-0.3
692559.4375,9272435.185,-0.5,12:24:10,0.4,-0.1
692560.7026,9272435.022,-0.5,12:24:11,0.4,-0.1
692561.9675,9272434.807,-0.5,12:24:12,0.4,-0.1
692563.6546,9272434.642,-0.5,12:24:13,0.2,-0.3
692565.3414,9272434.426,-0.5,12:24:14,0.4,-0.1
692567.4496,9272434.049,-0.5,12:24:15,0.3,-0.2
692568.7147,9272433.887,-0.5,12:24:16,0.2,-0.3
692569.9791,9272433.513,-0.5,12:24:17,0.2,-0.3
692570.8222,9272433.299,-0.5,12:24:18,0.3,-0.2
692572.0853,9272432.556,-0.5,12:24:19,0.3,-0.2
692573.3504,9272432.394,-0.5,12:24:20,0.1,-0.4
692573.7697,9272431.654,-0.5,12:24:21,0.4,-0.1
692574.1903,9272431.283,-0.5,12:24:22,0.3,-0.2
692574.1903,9272431.283,-0.5,12:24:23,0.3,-0.2
692574.1891,9272430.914,-0.5,12:24:24,0.2,-0.3
692574.1883,9272430.703,-0.5,12:24:25,0.2,-0.3
692574.6102,9272430.702,-0.5,12:24:26,0.2,-0.3
692574.6097,9272430.544,-0.5,12:24:27,0.2,-0.3
692574.1878,9272430.545,-0.5,12:24:28,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:29,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:30,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:31,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:32,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:33,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:34,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:35,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:36,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:37,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:38,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:39,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:40,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:41,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:42,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:43,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:44,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:45,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:46,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:47,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:48,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:49,0.1,-0.4
692573.7664,9272430.705,-0.5,12:24:50,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:51,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:52,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:53,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:54,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:55,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:56,0.3,-0.2
692573.7664,9272430.705,-0.5,12:24:57,0.4,-0.1
692573.7664,9272430.705,-0.5,12:24:58,0.2,-0.3
692573.7664,9272430.705,-0.5,12:24:59,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:00,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:01,0.4,-0.1
692573.7664,9272430.705,-0.5,12:25:02,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:03,0.4,-0.1
692573.7664,9272430.705,-0.5,12:25:04,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:05,0.2,-0.3
692573.7664,9272430.705,-0.5,12:25:06,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:07,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:08,0.4,-0.1
692573.7664,9272430.705,-0.5,12:25:09,0.2,-0.3
692573.7664,9272430.705,-0.5,12:25:10,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:11,0.2,-0.3
692573.7664,9272430.705,-0.5,12:25:12,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:13,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:14,0.1,-0.4
692573.7664,9272430.705,-0.5,12:25:15,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:16,0.4,-0.1
692573.7664,9272430.705,-0.5,12:25:17,0.2,-0.3
692573.7664,9272430.705,-0.5,12:25:18,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:19,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:20,0.4,-0.1
692573.7664,9272430.705,-0.5,12:25:21,0.3,-0.2
692573.7664,9272430.705,-0.5,12:25:22,0.3,-0.2
692575.027,9272429.224,-0.5,12:25:23,0.1,-0.4
692575.027,9272429.224,-0.5,12:25:24,0.3,-0.2
692575.027,9272429.224,-0.5,12:25:25,0.3,-0.2
692575.0264,9272429.066,-0.5,12:25:26,0.3,-0.2
692575.0264,9272429.066,-0.5,12:25:27,0.2,-0.3
692575.0257,9272428.855,-0.5,12:25:28,0.4,-0.1
692575.0257,9272428.855,-0.5,12:25:29,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:30,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:31,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:32,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:33,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:34,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:35,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:36,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:37,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:38,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:39,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:40,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:41,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:42,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:43,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:44,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:45,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:46,0.1,-0.4
692575.0251,9272428.696,-0.5,12:25:47,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:48,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:49,0.1,-0.4
692575.0251,9272428.696,-0.5,12:25:50,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:51,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:52,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:53,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:54,0.2,-0.3
692575.0251,9272428.696,-0.5,12:25:55,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:56,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:57,0.4,-0.1
692575.0251,9272428.696,-0.5,12:25:58,0.3,-0.2
692575.0251,9272428.696,-0.5,12:25:59,0.4,-0.1
692575.0251,9272428.696,-0.5,12:26:00,0.3,-0.2
692576.2792,9272425.37,-0.5,12:26:01,0.3,-0.2
692576.2792,9272425.37,-0.5,12:26:02,0.3,-0.2
692576.2785,9272425.159,-0.5,12:26:03,0.3,-0.2
692576.278,9272425.0,-0.5,12:26:04,0.2,-0.3
692576.278,9272425.0,-0.5,12:26:05,0.2,-0.3
692576.2759,9272424.42,-0.5,12:26:06,0.3,-0.2
692576.2754,9272424.262,-0.5,12:26:07,0.2,-0.3
692576.2715,9272423.155,-0.5,12:26:08,0.4,-0.1
692576.6896,9272422.046,-0.5,12:26:09,0.4,-0.1
692577.1063,9272420.568,-0.5,12:26:10,0.4,-0.1
692577.5236,9272419.248,-0.5,12:26:11,0.3,-0.2
692577.5185,9272417.771,-0.5,12:26:12,0.2,-0.3
692577.9352,9272416.293,-0.5,12:26:13,0.2,-0.3
692577.9352,9272416.293,-0.5,12:26:14,0.3,-0.2
692578.3398,9272411.335,-0.5,12:26:15,0.2,-0.3
692578.7553,9272409.487,-0.5,12:26:16,0.3,-0.2
692579.5895,9272406.742,-0.5,12:26:17,0.3,-0.2
692580.4249,9272404.313,-0.5,12:26:18,0.4,-0.1
692580.8398,9272402.308,-0.5,12:26:19,0.2,-0.3
692580.8333,9272400.462,-0.5,12:26:20,0.4,-0.1
692580.8282,9272398.986,-0.5,12:26:21,0.2,-0.3
692580.8282,9272398.986,-0.5,12:26:22,0.4,-0.1
692581.2341,9272394.396,-0.5,12:26:23,0.3,-0.2
692581.229,9272392.92,-0.5,12:26:24,0.2,-0.3
692581.645,9272391.231,-0.5,12:26:25,0.2,-0.3
692582.0617,9272389.752,-0.5,12:26:26,0.1,-0.4
692582.056,9272388.118,-0.5,12:26:27,0.2,-0.3
692582.0502,9272386.43,-0.5,12:26:28,0.1,-0.4
692582.045,9272384.953,-0.5,12:26:29,0.2,-0.3
692582.0419,9272384.057,-0.5,12:26:30,0.4,-0.1
692582.0419,9272384.057,-0.5,12:26:31,0.2,-0.3
692582.4573,9272382.21,-0.5,12:26:32,0.2,-0.3
692582.4566,9272381.999,-0.5,12:26:33,0.4,-0.1
692582.4566,9272381.999,-0.5,12:26:34,0.2,-0.3
692583.2998,9272381.838,-0.5,12:26:35,0.2,-0.3
692583.2998,9272381.838,-0.5,12:26:36,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:37,0.3,-0.2
692582.8767,9272381.47,-0.5,12:26:38,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:39,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:40,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:41,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:42,0.3,-0.2
692582.8772,9272381.628,-0.5,12:26:43,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:44,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:45,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:46,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:47,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:48,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:49,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:50,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:51,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:52,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:53,0.3,-0.2
692582.8772,9272381.628,-0.5,12:26:54,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:55,0.2,-0.3
692582.8772,9272381.628,-0.5,12:26:56,0.4,-0.1
692582.8772,9272381.628,-0.5,12:26:57,0.3,-0.2
692582.4535,9272381.102,-0.5,12:26:58,0.2,-0.3
692582.4528,9272380.891,-0.5,12:26:59,0.2,-0.3
692582.4528,9272380.891,-0.5,12:27:00,0.2,-0.3
692582.4522,9272380.733,-0.5,12:27:01,0.4,-0.1
692582.4522,9272380.733,-0.5,12:27:02,0.4,-0.1
692582.4515,9272380.522,-0.5,12:27:03,0.2,-0.3
692582.4515,9272380.522,-0.5,12:27:04,0.2,-0.3
692582.4515,9272380.522,-0.5,12:27:05,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:06,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:07,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:08,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:09,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:10,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:11,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:12,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:13,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:14,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:15,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:16,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:17,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:18,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:19,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:20,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:21,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:22,0.3,-0.2
692582.4509,9272380.364,-0.5,12:27:23,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:24,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:25,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:26,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:27,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:28,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:29,0.4,-0.1
692582.4509,9272380.364,-0.5,12:27:30,0.2,-0.3
692582.4509,9272380.364,-0.5,12:27:31,0.2,-0.3
692582.8599,9272376.671,-0.5,12:27:32,0.3,-0.2
692582.8599,9272376.671,-0.5,12:27:33,0.2,-0.3
692582.8599,9272376.671,-0.5,12:27:34,0.4,-0.1
692582.8594,9272376.513,-0.5,12:27:35,0.4,-0.1
692582.8587,9272376.302,-0.5,12:27:36,0.3,-0.2
692582.8587,9272376.302,-0.5,12:27:37,0.3,-0.2
692582.8581,9272376.144,-0.5,12:27:38,0.3,-0.2
692582.8581,9272376.144,-0.5,12:27:39,0.2,-0.3
692583.2787,9272375.773,-0.5,12:27:40,0.2,-0.3
692583.698,9272375.033,-0.5,12:27:41,0.3,-0.2
692583.6934,9272373.715,-0.5,12:27:42,0.4,-0.1
692584.1122,9272372.817,-0.5,12:27:43,0.2,-0.3
692584.1071,9272371.34,-0.5,12:27:44,0.1,-0.4
692584.5244,9272370.02,-0.5,12:27:45,0.4,-0.1
692584.5187,9272368.386,-0.5,12:27:46,0.3,-0.2
692584.5187,9272368.386,-1.6,12:27:47,0.3,-1.3
692585.3457,9272363.584,-1.6,12:27:48,0.2,-1.4
692585.3399,9272361.896,-1.6,12:27:49,0.2,-1.4
692585.7566,9272360.418,-1.6,12:27:50,0.3,-1.3
692586.1728,9272358.782,-1.6,12:27:51,0.4,-1.2
692586.1664,9272356.936,-1.6,12:27:52,0.3,-1.3
692586.1599,9272355.09,-1.6,12:27:53,0.1,-1.5
692585.7323,9272353.457,-1.7,12:27:54,0.2,-1.5
692585.7265,9272351.77,-1.7,12:27:55,0.1,-1.6
692585.7265,9272351.77,-1.8,12:27:56,0.1,-1.7
692585.2873,9272346.814,-1.8,12:27:57,0.3,-1.5
692585.2814,9272345.126,-1.8,12:27:58,0.3,-1.5
692585.2763,9272343.65,-1.8,12:27:59,0.4,-1.4
692585.2711,9272342.173,-1.9,12:28:00,0.2,-1.7
692585.266,9272340.696,-1.9,12:28:01,0.4,-1.5
692585.2608,9272339.22,-1.8,12:28:02,0.4,-1.4
692585.2559,9272337.796,-1.8,12:28:03,0.4,-1.4
692585.2559,9272337.796,-2.0,12:28:04,0.3,-1.7
692582.2409,9272320.087,-2.1,12:28:05,0.2,-1.9
692582.2409,9272320.087,-2.1,12:28:06,0.3,-1.8
692581.8048,9272316.028,-2.1,12:28:07,0.4,-1.7
692581.7997,9272314.551,-2.1,12:28:08,0.4,-1.7
692581.7958,9272313.444,-2.1,12:28:09,0.2,-1.9
692581.7914,9272312.178,-2.1,12:28:10,0.1,-2.0
692581.3649,9272310.861,-2.1,12:28:11,0.4,-1.7
692580.9386,9272309.597,-2.2,12:28:12,0.4,-1.8
692580.934,9272308.279,-2.2,12:28:13,0.3,-1.9
692580.9296,9272307.013,-2.1,12:28:14,0.2,-1.9
692580.9296,9272307.013,-2.1,12:28:15,0.2,-1.9
692580.0722,9272303.114,-2.3,12:28:16,0.4,-1.9
692579.6459,9272301.849,-2.3,12:28:17,0.4,-1.9
692579.6408,9272300.373,-2.2,12:28:18,0.4,-1.8
692579.6364,9272299.107,-2.2,12:28:19,0.3,-1.9
692579.2099,9272297.79,-2.1,12:28:20,0.4,-1.7
692578.7836,9272296.526,-2.1,12:28:21,0.2,-1.9
692578.3578,9272295.42,-2.1,12:28:22,0.2,-1.9
692577.9321,9272294.314,-2.1,12:28:23,0.4,-1.7
692577.5017,9272291.89,-2.1,12:28:24,0.4,-1.7
692577.4966,9272290.413,-2.1,12:28:25,0.3,-1.8
692577.0708,9272289.307,-2.1,12:28:26,0.3,-1.8
692577.0664,9272288.041,-2.2,12:28:27,0.2,-2.0
692576.6399,9272286.725,-2.2,12:28:28,0.3,-1.9
692576.6348,9272285.248,-2.2,12:28:29,0.2,-2.0
692576.2085,9272283.984,-2.2,12:28:30,0.4,-1.8
692576.2046,9272282.876,-2.2,12:28:31,0.4,-1.8
692576.2046,9272282.876,-2.2,12:28:32,0.3,-1.9
692575.7693,9272279.028,-2.3,12:28:33,0.2,-2.1
692575.7642,9272277.552,-2.3,12:28:34,0.1,-2.2
692573.1852,9272263.902,-2.2,12:28:35,0.4,-1.8
692573.1852,9272263.902,-2.1,12:28:36,0.4,-1.7
692572.7499,9272260.054,-2.1,12:28:37,0.4,-1.7
692572.3234,9272258.737,-2.1,12:28:38,0.3,-1.8
692572.319,9272257.471,-2.1,12:28:39,0.1,-2.0
692571.8925,9272256.154,-2.1,12:28:40,0.3,-1.8
692571.8886,9272255.047,-2.0,12:28:41,0.4,-1.6
692571.4623,9272253.782,-2.0,12:28:42,0.3,-1.7
692571.4577,9272252.464,-1.9,12:28:43,0.4,-1.5
692571.8752,9272251.197,-1.9,12:28:44,0.4,-1.5
692571.8662,9272248.613,-1.9,12:28:45,0.3,-1.6
692571.8624,9272247.505,-1.9,12:28:46,0.3,-1.6
692571.8578,9272246.187,-2.0,12:28:47,0.4,-1.6
692572.2753,9272244.92,-2.0,12:28:48,0.2,-1.8
692573.1157,9272243.968,-2.0,12:28:49,0.4,-1.6
692573.1126,9272243.071,-2.0,12:28:50,0.4,-1.6
692573.5312,9272242.12,-1.9,12:28:51,0.2,-1.7
692573.9505,9272241.381,-1.9,12:28:52,0.2,-1.7
692573.9505,9272241.381,-1.9,12:28:53,0.2,-1.7
692574.786,9272239.005,-2.0,12:28:54,0.3,-1.7
692575.2053,9272238.265,-2.0,12:28:55,0.3,-1.7
692575.6247,9272237.525,-2.0,12:28:56,0.1,-1.9
692575.6234,9272237.156,-2.0,12:28:57,0.3,-1.7
692575.6195,9272236.049,-2.1,12:28:58,0.4,-1.7
692575.1951,9272235.312,-2.1,12:28:59,0.2,-1.9
692575.1925,9272234.573,-2.0,12:29:00,0.2,-1.8
692574.7688,9272234.048,-2.0,12:29:01,0.4,-1.6
692574.3423,9272232.731,-1.9,12:29:02,0.3,-1.6
692574.7616,9272231.991,-1.9,12:29:03,0.3,-1.6
692575.1809,9272231.251,-2.1,12:29:04,0.2,-1.9
692574.7564,9272230.514,-2.1,12:29:05,0.4,-1.7
692574.7539,9272229.776,-2.1,12:29:06,0.4,-1.7
692575.5945,9272228.876,-2.1,12:29:07,0.2,-1.9
692575.5907,9272227.769,-2.1,12:29:08,0.2,-1.9
692575.5868,9272226.662,-2.1,12:29:09,0.3,-1.8
692575.5868,9272226.662,-2.1,12:29:10,0.4,-1.7
692575.9964,9272223.127,-2.2,12:29:11,0.4,-1.8
692576.4144,9272222.018,-2.2,12:29:12,0.2,-2.0
692575.9901,9272221.334,-2.0,12:29:13,0.2,-1.8
692576.8293,9272220.012,-2.0,12:29:14,0.2,-1.8
692576.8262,9272219.116,-1.9,12:29:15,0.3,-1.6
692577.2468,9272218.745,-1.9,12:29:16,0.2,-1.7
692577.2435,9272217.796,-1.8,12:29:17,0.3,-1.5
692577.2435,9272217.796,-1.8,12:29:18,0.2,-1.6
692577.2435,9272217.796,-1.6,12:29:19,0.2,-1.4
692577.2352,9272215.423,-1.6,12:29:20,0.4,-1.2
692577.2327,9272214.685,-1.5,12:29:21,0.3,-1.2
692577.2306,9272214.105,-1.5,12:29:22,0.3,-1.2
692577.2275,9272213.208,-1.5,12:29:23,0.3,-1.2
692577.2249,9272212.47,-1.5,12:29:24,0.3,-1.2
692577.6443,9272211.73,-1.5,12:29:25,0.2,-1.3
692577.6417,9272210.992,-1.4,12:29:26,0.2,-1.2
692577.6417,9272210.992,-1.4,12:29:27,0.4,-1.0
692577.6332,9272208.566,-1.4,12:29:28,0.4,-1.0
692578.4726,9272207.297,-1.4,12:29:29,0.4,-1.0
692578.8919,9272206.558,-1.4,12:29:30,0.4,-1.0
692578.8899,9272205.977,-1.4,12:29:31,0.3,-1.1
692579.3087,9272205.079,-1.3,12:29:32,0.3,-1.0
692579.3066,9272204.499,-1.3,12:29:33,0.1,-1.2
692579.3054,9272204.13,-1.5,12:29:34,0.3,-1.2
692579.3054,9272204.13,-1.5,12:29:35,0.4,-1.1
692579.3048,9272203.972,-1.3,12:29:36,0.3,-1.0
692579.3048,9272203.972,-1.3,12:29:37,0.2,-1.1
692579.3048,9272203.972,-1.3,12:29:38,0.4,-0.9
692579.3048,9272203.972,-1.3,12:29:39,0.3,-1.0
692579.3041,9272203.761,-1.3,12:29:40,0.2,-1.1
692578.8816,9272203.604,-1.3,12:29:41,0.2,-1.1
692578.8809,9272203.393,-1.3,12:29:42,0.4,-0.9
692578.8809,9272203.393,-1.2,12:29:43,0.2,-1.0
692579.7247,9272203.39,-1.2,12:29:44,0.2,-1.0
692579.7241,9272203.232,-1.1,12:29:45,0.3,-0.8
692579.7234,9272203.021,-1.1,12:29:46,0.2,-0.9
692580.144,9272202.651,-1.0,12:29:47,0.4,-0.6
692579.7221,9272202.652,-1.0,12:29:48,0.2,-0.8
692579.721,9272202.336,-1.1,12:29:49,0.3,-0.8
692580.1422,9272202.123,-1.1,12:29:50,0.4,-0.7
692579.7197,9272201.967,-1.1,12:29:51,0.3,-0.8
692579.7197,9272201.967,-1.1,12:29:52,0.3,-0.8
692580.1383,9272201.016,-1.1,12:29:53,0.3,-0.8
692580.1383,9272201.016,-1.1,12:29:54,0.2,-0.9
692580.1383,9272201.016,-1.1,12:29:55,0.2,-0.9
692580.1377,9272200.858,-1.1,12:29:56,0.4,-0.7
692580.1377,9272200.858,-1.1,12:29:57,0.3,-0.8
692580.1377,9272200.858,-1.1,12:29:58,0.4,-0.7
692580.1377,9272200.858,-1.1,12:29:59,0.4,-0.7
692580.1377,9272200.858,-1.1,12:30:00,0.2,-0.9
692580.1377,9272200.858,-1.1,12:30:01,0.3,-0.8
692580.5596,9272200.856,-1.1,12:30:02,0.3,-0.8
692580.5602,9272201.014,-1.1,12:30:03,0.3,-0.8
692580.5602,9272201.014,-1.4,12:30:04,0.3,-1.1
692580.5602,9272201.014,-1.4,12:30:05,0.2,-1.2
692580.5602,9272201.014,-1.3,12:30:06,0.3,-1.0
692580.5602,9272201.014,-1.3,12:30:07,0.3,-1.0
692580.5596,9272200.856,-1.2,12:30:08,0.4,-0.8
692580.5596,9272200.856,-1.2,12:30:09,0.2,-1.0
692580.5596,9272200.856,-1.1,12:30:10,0.3,-0.8
692580.5596,9272200.856,-1.1,12:30:11,0.3,-0.8
692580.5602,9272201.014,-1.0,12:30:12,0.2,-0.8
692580.5602,9272201.014,-1.0,12:30:13,0.2,-0.8
692580.5596,9272200.856,-0.7,12:30:14,0.3,-0.4
692580.5596,9272200.856,-0.7,12:30:15,0.4,-0.3
692580.5576,9272200.276,-0.7,12:30:16,0.3,-0.4
692580.5576,9272200.276,-0.5,12:30:17,0.1,-0.4
692580.5576,9272200.276,-0.5,12:30:18,0.3,-0.2
692580.5545,9272199.38,-0.5,12:30:19,0.3,-0.2
692580.9764,9272199.378,-0.5,12:30:20,0.4,-0.1
692580.9764,9272199.378,-0.5,12:30:21,0.3,-0.2
692580.9757,9272199.167,-0.5,12:30:22,0.2,-0.3
692580.9757,9272199.167,-0.5,12:30:23,0.3,-0.2
692580.9757,9272199.167,-0.5,12:30:24,0.2,-0.3
692580.9757,9272199.167,-0.5,12:30:25,0.2,-0.3
692580.9757,9272199.167,-0.5,12:30:26,0.2,-0.3
692580.5545,9272199.38,-0.5,12:30:27,0.2,-0.3
692580.1326,9272199.381,-0.5,12:30:28,0.3,-0.2
692580.1332,9272199.539,-0.5,12:30:29,0.3,-0.2
692580.1332,9272199.539,-0.5,12:30:30,0.3,-0.2
692580.1339,9272199.75,-1.3,12:30:31,0.4,-0.9
692580.1339,9272199.75,-1.3,12:30:32,0.2,-1.1
692580.1344,9272199.908,-1.3,12:30:33,0.4,-0.9
692580.1377,9272200.858,-1.4,12:30:34,0.2,-1.2
692580.1377,9272200.858,-1.4,12:30:35,0.4,-1.0
692580.5672,9272203.018,-1.4,12:30:36,0.4,-1.0
692580.9911,9272203.597,-1.4,12:30:37,0.3,-1.1
692580.9924,9272203.966,-1.5,12:30:38,0.2,-1.3
692580.9937,9272204.335,-1.5,12:30:39,0.1,-1.4
692580.9942,9272204.493,-1.5,12:30:40,0.4,-1.1
692580.9942,9272204.493,-1.5,12:30:41,0.2,-1.3
692580.995,9272204.704,-1.5,12:30:42,0.4,-1.1
692580.995,9272204.704,-1.5,12:30:43,0.3,-1.2
692580.5749,9272205.233,-1.5,12:30:44,0.1,-1.4
692580.5762,9272205.602,-1.5,12:30:45,0.3,-1.2
692580.5762,9272205.602,-1.4,12:30:46,0.4,-1.0
692580.5782,9272206.182,-1.4,12:30:47,0.4,-1.0
692580.1576,9272206.553,-1.4,12:30:48,0.2,-1.2
692579.7363,9272206.713,-1.4,12:30:49,0.3,-1.1
692579.3151,9272206.925,-1.4,12:30:50,0.2,-1.2
692577.6288,9272207.3,-1.3,12:30:51,0.2,-1.1
692577.6288,9272207.3,-1.3,12:30:52,0.3,-1.0
692572.9983,9272210.27,-1.5,12:30:53,0.1,-1.4
692571.737,9272211.54,-1.5,12:30:54,0.4,-1.1
692570.8971,9272212.65,-1.7,12:30:55,0.4,-1.3
692570.0572,9272213.76,-1.7,12:30:56,0.1,-1.6
692569.218,9272215.082,-1.8,12:30:57,0.4,-1.4
692568.3799,9272216.72,-1.8,12:30:58,0.4,-1.4
692567.5413,9272218.199,-2.0,12:30:59,0.3,-1.7
692567.5413,9272218.199,-2.0,12:31:00,0.3,-1.7
692567.5554,9272222.26,-2.2,12:31:01,0.3,-1.9
692567.9824,9272223.735,-2.2,12:31:02,0.4,-1.8
692567.9876,9272225.211,-2.0,12:31:03,0.3,-1.7
692568.4146,9272226.687,-2.0,12:31:04,0.3,-1.7
692568.8417,9272228.162,-2.0,12:31:05,0.2,-1.8
